A0NGI1	CGI_10010648	1e-31	TM234_ANOGA	reviewed	Transmembrane protein 234 homolog	AGAP012180	Anopheles gambiae (African malaria mosquito)	140		integral component of membrane [GO:0016021]		integral component of membrane [GO:0016021]	GO:0016021	CGI_10010648	scaffold1127	45024	45026	100	mRNA	43951	45586
Q61220	CGI_10006105	9e-07	NELL2_MOUSE	reviewed	Protein kinase C-binding protein NELL2 (MEL91 protein) (NEL-like protein 2)	Nell2 Mel91	Mus musculus (Mouse)	819	neuron cellular homeostasis [GO:0070050]	cell [GO:0005623]; extracellular region [GO:0005576]	calcium ion binding [GO:0005509]	cell [GO:0005623]; extracellular region [GO:0005576]; calcium ion binding [GO:0005509]; neuron cellular homeostasis [GO:0070050]	GO:0005509; GO:0005576; GO:0005623; GO:0070050	CGI_10006105	scaffold42090	42095	42097	-100	mRNA	40433	47593
Q62915	CGI_10021945	3e-176	CSKP_RAT	reviewed	Peripheral plasma membrane protein CASK (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase)	Cask	Rattus norvegicus (Rat)	909	cerebral cortex development [GO:0021987]; positive regulation of dendritic spine morphogenesis [GO:0061003]; positive regulation of insulin secretion [GO:0032024]; protein targeting to plasma membrane [GO:0072661]; regulation of transcription from RNA polymerase II promoter [GO:0006357]	apical dendrite [GO:0097440]; basolateral plasma membrane [GO:0016323]; ciliary membrane [GO:0060170]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; membrane [GO:0016020]; membrane raft [GO:0045121]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; podocyte foot [GO:0098846]; postsynaptic density [GO:0014069]; presynaptic membrane [GO:0042734]; protein complex [GO:0043234]; synaptic membrane [GO:0097060]	ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; neurexin family protein binding [GO:0042043]; PDZ domain binding [GO:0030165]; protein complex binding [GO:0032403]; protein C-terminus binding [GO:0008022]; protein serine/threonine kinase activity [GO:0004674]	apical dendrite [GO:0097440]; basolateral plasma membrane [GO:0016323]; ciliary membrane [GO:0060170]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; membrane [GO:0016020]; membrane raft [GO:0045121]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; podocyte foot [GO:0098846]; postsynaptic density [GO:0014069]; presynaptic membrane [GO:0042734]; protein complex [GO:0043234]; synaptic membrane [GO:0097060]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; neurexin family protein binding [GO:0042043]; PDZ domain binding [GO:0030165]; protein C-terminus binding [GO:0008022]; protein complex binding [GO:0032403]; protein serine/threonine kinase activity [GO:0004674]; cerebral cortex development [GO:0021987]; positive regulation of dendritic spine morphogenesis [GO:0061003]; positive regulation of insulin secretion [GO:0032024]; protein targeting to plasma membrane [GO:0072661]; regulation of transcription from RNA polymerase II promoter [GO:0006357]	GO:0004674; GO:0005516; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006357; GO:0008022; GO:0014069; GO:0016020; GO:0016323; GO:0021987; GO:0030165; GO:0030425; GO:0032024; GO:0032403; GO:0042043; GO:0042734; GO:0043025; GO:0043234; GO:0045121; GO:0060170; GO:0061003; GO:0072661; GO:0097060; GO:0097440; GO:0098846	CGI_10021945	scaffold1086	399467	399469	-100	mRNA	385000	413907
Q63164	CGI_10026448	0.0	DYH1_RAT	reviewed	Dynein heavy chain 1, axonemal (Axonemal beta dynein heavy chain 1) (Ciliary dynein heavy chain 1)	Dnah1 Dlp1	Rattus norvegicus (Rat)	4516	cilium movement [GO:0003341]; cilium movement involved in cell motility [GO:0060294]; epithelial cilium movement [GO:0003351]; flagellated sperm motility [GO:0030317]; inner dynein arm assembly [GO:0036159]	cytoplasm [GO:0005737]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; sperm flagellum [GO:0036126]	ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, minus-end-directed [GO:0008569]; dynein intermediate chain binding [GO:0045505]; dynein light chain binding [GO:0045503]; dynein light intermediate chain binding [GO:0051959]	cytoplasm [GO:0005737]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; sperm flagellum [GO:0036126]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, minus-end-directed [GO:0008569]; dynein intermediate chain binding [GO:0045505]; dynein light chain binding [GO:0045503]; dynein light intermediate chain binding [GO:0051959]; cilium movement [GO:0003341]; cilium movement involved in cell motility [GO:0060294]; epithelial cilium movement [GO:0003351]; flagellated sperm motility [GO:0030317]; inner dynein arm assembly [GO:0036159]	GO:0003341; GO:0003351; GO:0005524; GO:0005737; GO:0005874; GO:0008569; GO:0030317; GO:0036126; GO:0036156; GO:0036159; GO:0045503; GO:0045505; GO:0051959; GO:0060294	CGI_10026448	scaffold100	676764	676766	100	mRNA	671285	725122
Q63424	CGI_10009837	9e-88	S15A2_RAT	reviewed	Solute carrier family 15 member 2 (Kidney H(+)/peptide cotransporter) (Oligopeptide transporter, kidney isoform) (Peptide transporter 2)	Slc15a2 Pept2	Rattus norvegicus (Rat)	729	antibiotic transport [GO:0042891]; dipeptide transport [GO:0042938]; protein transport [GO:0015031]	integral component of membrane [GO:0016021]	antibiotic transporter activity [GO:0042895]; dipeptide transporter activity [GO:0042936]; symporter activity [GO:0015293]	integral component of membrane [GO:0016021]; antibiotic transporter activity [GO:0042895]; dipeptide transporter activity [GO:0042936]; symporter activity [GO:0015293]; antibiotic transport [GO:0042891]; dipeptide transport [GO:0042938]; protein transport [GO:0015031]	GO:0015031; GO:0015293; GO:0016021; GO:0042891; GO:0042895; GO:0042936; GO:0042938	CGI_10009837	scaffold43344	111166	111168	100	mRNA	99743	118350
Q6DCP1	CGI_10021842	1e-123	FXRD1_XENLA	reviewed	FAD-dependent oxidoreductase domain-containing protein 1 (EC 1.-.-.-)	foxred1	Xenopus laevis (African clawed frog)	499	mitochondrial respiratory chain complex I assembly [GO:0032981]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain complex I [GO:0005747]	oxidoreductase activity [GO:0016491]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain complex I [GO:0005747]; oxidoreductase activity [GO:0016491]; mitochondrial respiratory chain complex I assembly [GO:0032981]	GO:0005743; GO:0005747; GO:0016021; GO:0016491; GO:0032981	CGI_10021842	scaffold1094	672947	672949	-100	mRNA	672347	681488
Q6DFF9	CGI_10022310	0.0	MABP1_XENLA	reviewed	Mitogen-activated protein kinase-binding protein 1	mapkbp1	Xenopus laevis (African clawed frog)	1580						CGI_10022310	scaffold6	314217	314219	-100	mRNA	292176	324328
Q6DFM9	CGI_10024362	1e-40	TOM20_XENTR	reviewed	Mitochondrial import receptor subunit TOM20 homolog (Mitochondrial 20 kDa outer membrane protein) (Outer mitochondrial membrane receptor Tom20)	tomm20 TNeu065b24.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	147	mitochondrial outer membrane translocase complex assembly [GO:0070096]; protein import into mitochondrial matrix [GO:0030150]; tRNA import into mitochondrion [GO:0016031]	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial outer membrane translocase complex [GO:0005742]	mitochondrion targeting sequence binding [GO:0030943]; P-P-bond-hydrolysis-driven protein transmembrane transporter activity [GO:0015450]	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial outer membrane translocase complex [GO:0005742]; mitochondrion targeting sequence binding [GO:0030943]; P-P-bond-hydrolysis-driven protein transmembrane transporter activity [GO:0015450]; mitochondrial outer membrane translocase complex assembly [GO:0070096]; protein import into mitochondrial matrix [GO:0030150]; tRNA import into mitochondrion [GO:0016031]	GO:0005742; GO:0015450; GO:0016031; GO:0030150; GO:0030943; GO:0031307; GO:0070096	CGI_10024362	scaffold1785	161615	161617	100	mRNA	161099	163393
Q6DFV5	CGI_10018402	0.0	HELZ_MOUSE	reviewed	Probable helicase with zinc finger domain (EC 3.6.4.-)	Helz Kiaa0054	Mus musculus (Mouse)	1964		membrane [GO:0016020]; nucleus [GO:0005634]	ATP binding [GO:0005524]; helicase activity [GO:0004386]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]	membrane [GO:0016020]; nucleus [GO:0005634]; ATP binding [GO:0005524]; helicase activity [GO:0004386]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]	GO:0003723; GO:0004386; GO:0005524; GO:0005634; GO:0016020; GO:0046872	CGI_10018402	scaffold1324	504839	504841	100	mRNA	504763	511203
Q6DJI8	CGI_10008836	2e-105	EI3GA_XENLA	reviewed	Eukaryotic translation initiation factor 3 subunit G-A (eIF3g-A) (Eukaryotic translation initiation factor 3 RNA-binding subunit A) (eIF-3 RNA-binding subunit A) (Eukaryotic translation initiation factor 3 subunit 4-A)	eif3g-a eif3s4-a	Xenopus laevis (African clawed frog)	308	translational initiation [GO:0006413]	eukaryotic translation initiation factor 3 complex [GO:0005852]	translation initiation factor activity [GO:0003743]	eukaryotic translation initiation factor 3 complex [GO:0005852]; translation initiation factor activity [GO:0003743]; translational initiation [GO:0006413]	GO:0003743; GO:0005852; GO:0006413	CGI_10008836	scaffold43108	34154	34156	-100	mRNA	25539	70737
Q6GPV5	CGI_10002232	2e-16	RN181_XENLA	reviewed	E3 ubiquitin-protein ligase RNF181 (EC 2.3.2.27) (RING finger protein 181) (RING-type E3 ubiquitin transferase RNF181)	rnf181	Xenopus laevis (African clawed frog)	156	protein ubiquitination [GO:0016567]		metal ion binding [GO:0046872]; transferase activity [GO:0016740]	metal ion binding [GO:0046872]; transferase activity [GO:0016740]; protein ubiquitination [GO:0016567]	GO:0016567; GO:0016740; GO:0046872	CGI_10002232	scaffold37002	20786	20788	100	mRNA	16492	24413
Q6IFY7	CGI_10025479	2e-50	RTN1A_XENLA	reviewed	Reticulon-1-A (RTN1.1) (xRTN1) (XRTN1-C.1)	rtn1-a	Xenopus laevis (African clawed frog)	207		endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]		endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]	GO:0005634; GO:0005789; GO:0016021	CGI_10025479	scaffold1188	465078	465080	100	mRNA	459213	467928
Q6KCD5	CGI_10002811	0.0	NIPBL_MOUSE	reviewed	Nipped-B-like protein (Delangin homolog) (SCC2 homolog)	Nipbl	Mus musculus (Mouse)	2798	brain development [GO:0007420]; cellular protein localization [GO:0034613]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to X-ray [GO:0071481]; cognition [GO:0050890]; developmental growth [GO:0048589]; ear morphogenesis [GO:0042471]; embryonic cranial skeleton morphogenesis [GO:0048701]; embryonic digestive tract morphogenesis [GO:0048557]; embryonic forelimb morphogenesis [GO:0035115]; embryonic viscerocranium morphogenesis [GO:0048703]; external genitalia morphogenesis [GO:0035261]; eye morphogenesis [GO:0048592]; face morphogenesis [GO:0060325]; fat cell differentiation [GO:0045444]; forelimb morphogenesis [GO:0035136]; gall bladder development [GO:0061010]; heart development [GO:0007507]; heart morphogenesis [GO:0003007]; maintenance of mitotic sister chromatid cohesion [GO:0034088]; mitotic sister chromatid cohesion [GO:0007064]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; outflow tract morphogenesis [GO:0003151]; positive regulation of histone deacetylation [GO:0031065]; positive regulation of multicellular organism growth [GO:0040018]; positive regulation of ossification [GO:0045778]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; regulation of developmental growth [GO:0048638]; regulation of embryonic development [GO:0045995]; regulation of hair cycle [GO:0042634]; sensory perception of sound [GO:0007605]; stem cell population maintenance [GO:0019827]; uterus morphogenesis [GO:0061038]	chromatin [GO:0000785]; extracellular exosome [GO:0070062]; nucleus [GO:0005634]; SMC loading complex [GO:0032116]	chromatin binding [GO:0003682]; chromo shadow domain binding [GO:0070087]; histone deacetylase binding [GO:0042826]; mediator complex binding [GO:0036033]; protein C-terminus binding [GO:0008022]; protein N-terminus binding [GO:0047485]	chromatin [GO:0000785]; extracellular exosome [GO:0070062]; nucleus [GO:0005634]; SMC loading complex [GO:0032116]; chromatin binding [GO:0003682]; chromo shadow domain binding [GO:0070087]; histone deacetylase binding [GO:0042826]; mediator complex binding [GO:0036033]; protein C-terminus binding [GO:0008022]; protein N-terminus binding [GO:0047485]; brain development [GO:0007420]; cellular protein localization [GO:0034613]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to X-ray [GO:0071481]; cognition [GO:0050890]; developmental growth [GO:0048589]; ear morphogenesis [GO:0042471]; embryonic cranial skeleton morphogenesis [GO:0048701]; embryonic digestive tract morphogenesis [GO:0048557]; embryonic forelimb morphogenesis [GO:0035115]; embryonic viscerocranium morphogenesis [GO:0048703]; external genitalia morphogenesis [GO:0035261]; eye morphogenesis [GO:0048592]; face morphogenesis [GO:0060325]; fat cell differentiation [GO:0045444]; forelimb morphogenesis [GO:0035136]; gall bladder development [GO:0061010]; heart development [GO:0007507]; heart morphogenesis [GO:0003007]; maintenance of mitotic sister chromatid cohesion [GO:0034088]; mitotic sister chromatid cohesion [GO:0007064]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; negative regulation of transcription, DNA-templated [GO:0045892]; outflow tract morphogenesis [GO:0003151]; positive regulation of histone deacetylation [GO:0031065]; positive regulation of multicellular organism growth [GO:0040018]; positive regulation of ossification [GO:0045778]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; regulation of developmental growth [GO:0048638]; regulation of embryonic development [GO:0045995]; regulation of hair cycle [GO:0042634]; sensory perception of sound [GO:0007605]; stem cell population maintenance [GO:0019827]; uterus morphogenesis [GO:0061038]	GO:0000122; GO:0000785; GO:0003007; GO:0003151; GO:0003682; GO:0005634; GO:0006974; GO:0007064; GO:0007420; GO:0007507; GO:0007605; GO:0008022; GO:0019827; GO:0031065; GO:0032116; GO:0034088; GO:0034613; GO:0035115; GO:0035136; GO:0035261; GO:0036033; GO:0040018; GO:0042471; GO:0042634; GO:0042826; GO:0045444; GO:0045778; GO:0045892; GO:0045944; GO:0045995; GO:0047485; GO:0048557; GO:0048589; GO:0048592; GO:0048638; GO:0048701; GO:0048703; GO:0050890; GO:0060325; GO:0061010; GO:0061038; GO:0070062; GO:0070087; GO:0071481	CGI_10002811	scaffold38510	48976	48978	100	mRNA	16647	55821
Q6NVR9	CGI_10006763	0.0	ATAD3_XENTR	reviewed	ATPase family AAA domain-containing protein 3	atad3	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	594		integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial nucleoid [GO:0042645]	ATP binding [GO:0005524]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial nucleoid [GO:0042645]; ATP binding [GO:0005524]	GO:0005524; GO:0005743; GO:0016021; GO:0042645	CGI_10006763	scaffold503	102546	102548	100	mRNA	95147	103207
Q6NXK5	CGI_10019873	9e-36	DUS11_MOUSE	reviewed	RNA/RNP complex-1-interacting phosphatase (EC 3.1.3.-) (Dual specificity protein phosphatase 11) (Phosphatase that interacts with RNA/RNP complex 1)	Dusp11 Pir1	Mus musculus (Mouse)	321	polynucleotide 5' dephosphorylation [GO:0098507]; protein dephosphorylation [GO:0006470]; RNA metabolic process [GO:0016070]	fibrillar center [GO:0001650]; intercellular bridge [GO:0045171]; nuclear speck [GO:0016607]; nucleus [GO:0005634]	nucleotide phosphatase activity, acting on free nucleotides [GO:0098519]; phosphatase activity [GO:0016791]; polynucleotide 5'-phosphatase activity [GO:0004651]; protein tyrosine/serine/threonine phosphatase activity [GO:0008138]; protein tyrosine phosphatase activity [GO:0004725]; RNA binding [GO:0003723]	fibrillar center [GO:0001650]; intercellular bridge [GO:0045171]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; nucleotide phosphatase activity, acting on free nucleotides [GO:0098519]; phosphatase activity [GO:0016791]; polynucleotide 5'-phosphatase activity [GO:0004651]; protein tyrosine phosphatase activity [GO:0004725]; protein tyrosine/serine/threonine phosphatase activity [GO:0008138]; RNA binding [GO:0003723]; polynucleotide 5' dephosphorylation [GO:0098507]; protein dephosphorylation [GO:0006470]; RNA metabolic process [GO:0016070]	GO:0001650; GO:0003723; GO:0004651; GO:0004725; GO:0005634; GO:0006470; GO:0008138; GO:0016070; GO:0016607; GO:0016791; GO:0045171; GO:0098507; GO:0098519	CGI_10019873	scaffold1512	497780	497782	-100	mRNA	495502	499794
Q6P1C1	CGI_10015211	8e-42	IPPK_MOUSE	reviewed	Inositol-pentakisphosphate 2-kinase (EC 2.7.1.158) (Inositol-1,3,4,5,6-pentakisphosphate 2-kinase) (Ins(1,3,4,5,6)P5 2-kinase) (InsP5 2-kinase)	Ippk	Mus musculus (Mouse)	489	inositol phosphate biosynthetic process [GO:0032958]; inositol phosphorylation [GO:0052746]	cytoplasm [GO:0005737]; intracellular [GO:0005622]; nucleus [GO:0005634]	ATP binding [GO:0005524]; inositol pentakisphosphate 2-kinase activity [GO:0035299]	cytoplasm [GO:0005737]; intracellular [GO:0005622]; nucleus [GO:0005634]; ATP binding [GO:0005524]; inositol pentakisphosphate 2-kinase activity [GO:0035299]; inositol phosphate biosynthetic process [GO:0032958]; inositol phosphorylation [GO:0052746]	GO:0005524; GO:0005622; GO:0005634; GO:0005737; GO:0032958; GO:0035299; GO:0052746	CGI_10015211	scaffold1665	348569	348571	100	mRNA	314618	349133
Q6P1D7	CGI_10019710	4e-24	SLX4_MOUSE	reviewed	Structure-specific endonuclease subunit SLX4 (BTB/POZ domain-containing protein 12)	Slx4 Btbd12	Mus musculus (Mouse)	1565	DNA double-strand break processing involved in repair via single-strand annealing [GO:0010792]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; double-strand break repair via homologous recombination [GO:0000724]; interstrand cross-link repair [GO:0036297]; meiotic DNA double-strand break processing [GO:0000706]; negative regulation of telomere maintenance via telomere lengthening [GO:1904357]; nucleotide-excision repair [GO:0006289]; positive regulation of t-circle formation [GO:1904431]; resolution of meiotic recombination intermediates [GO:0000712]; response to intra-S DNA damage checkpoint signaling [GO:0072429]; t-circle formation [GO:0090656]; telomeric D-loop disassembly [GO:0061820]	cell junction [GO:0030054]; chromosome, telomeric region [GO:0000781]; cytosol [GO:0005829]; ERCC4-ERCC1 complex [GO:0070522]; Holliday junction resolvase complex [GO:0048476]; nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; Slx1-Slx4 complex [GO:0033557]	3'-flap endonuclease activity [GO:0048257]; 5'-flap endonuclease activity [GO:0017108]; crossover junction endodeoxyribonuclease activity [GO:0008821]; enzyme activator activity [GO:0008047]	cell junction [GO:0030054]; chromosome, telomeric region [GO:0000781]; cytosol [GO:0005829]; ERCC4-ERCC1 complex [GO:0070522]; Holliday junction resolvase complex [GO:0048476]; nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; Slx1-Slx4 complex [GO:0033557]; 3'-flap endonuclease activity [GO:0048257]; 5'-flap endonuclease activity [GO:0017108]; crossover junction endodeoxyribonuclease activity [GO:0008821]; enzyme activator activity [GO:0008047]; DNA double-strand break processing involved in repair via single-strand annealing [GO:0010792]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; double-strand break repair via homologous recombination [GO:0000724]; interstrand cross-link repair [GO:0036297]; meiotic DNA double-strand break processing [GO:0000706]; negative regulation of telomere maintenance via telomere lengthening [GO:1904357]; nucleotide-excision repair [GO:0006289]; positive regulation of t-circle formation [GO:1904431]; resolution of meiotic recombination intermediates [GO:0000712]; response to intra-S DNA damage checkpoint signaling [GO:0072429]; t-circle formation [GO:0090656]; telomeric D-loop disassembly [GO:0061820]	GO:0000706; GO:0000712; GO:0000724; GO:0000781; GO:0000784; GO:0000790; GO:0005654; GO:0005829; GO:0006260; GO:0006281; GO:0006289; GO:0008047; GO:0008821; GO:0010792; GO:0017108; GO:0030054; GO:0033557; GO:0036297; GO:0048257; GO:0048476; GO:0061820; GO:0070522; GO:0072429; GO:0090656; GO:1904357; GO:1904431	CGI_10019710	scaffold1031	425965	425967	100	mRNA	399453	444948
Q6P1E7	CGI_10022501	2e-32	PRIPO_MOUSE	reviewed	DNA-directed primase/polymerase protein (EC 2.7.7.-) (Coiled-coil domain-containing protein 111)	Primpol Ccdc111	Mus musculus (Mouse)	537	mitochondrial DNA replication [GO:0006264]; replication fork processing [GO:0031297]; response to UV [GO:0009411]; translesion synthesis [GO:0019985]	mitochondrial matrix [GO:0005759]; nucleus [GO:0005634]	chromatin binding [GO:0003682]; DNA-directed DNA polymerase activity [GO:0003887]; DNA primase activity [GO:0003896]	mitochondrial matrix [GO:0005759]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; DNA primase activity [GO:0003896]; DNA-directed DNA polymerase activity [GO:0003887]; mitochondrial DNA replication [GO:0006264]; replication fork processing [GO:0031297]; response to UV [GO:0009411]; translesion synthesis [GO:0019985]	GO:0003682; GO:0003887; GO:0003896; GO:0005634; GO:0005759; GO:0006264; GO:0009411; GO:0019985; GO:0031297	CGI_10022501	scaffold1021	484587	484589	100	mRNA	476874	498131
Q6P9P0	CGI_10023569	7e-14	SLF2_MOUSE	reviewed	SMC5-SMC6 complex localization factor protein 2	Slf2 Fam178a	Mus musculus (Mouse)	1278	cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; positive regulation of double-strand break repair [GO:2000781]; positive regulation of maintenance of mitotic sister chromatid cohesion [GO:0034184]; positive regulation of protein complex assembly [GO:0031334]; protein localization to site of double-strand break [GO:1990166]	chromatin [GO:0000785]; extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]	protein complex binding [GO:0032403]; ubiquitin protein ligase binding [GO:0031625]	chromatin [GO:0000785]; extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]; protein complex binding [GO:0032403]; ubiquitin protein ligase binding [GO:0031625]; cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; positive regulation of double-strand break repair [GO:2000781]; positive regulation of maintenance of mitotic sister chromatid cohesion [GO:0034184]; positive regulation of protein complex assembly [GO:0031334]; protein localization to site of double-strand break [GO:1990166]	GO:0000785; GO:0005615; GO:0005634; GO:0006281; GO:0006974; GO:0031334; GO:0031625; GO:0032403; GO:0034184; GO:0035861; GO:0043231; GO:1990166; GO:2000781	CGI_10023569	scaffold20	260402	260404	-100	mRNA	255946	279320
Q6PDJ1	CGI_10015774	2e-62	CAHD1_MOUSE	reviewed	VWFA and cache domain-containing protein 1 (Cache domain-containing protein 1)	Cachd1 Kiaa1573 Vwcd1	Mus musculus (Mouse)	1288	calcium ion transport [GO:0006816]	integral component of membrane [GO:0016021]		integral component of membrane [GO:0016021]; calcium ion transport [GO:0006816]	GO:0006816; GO:0016021	CGI_10015774	scaffold499	375748	375750	100	mRNA	362994	377463
Q6PEE2	CGI_10011720	2e-39	CTIF_MOUSE	reviewed	CBP80/20-dependent translation initiation factor	Ctif Gm672 Kiaa0427	Mus musculus (Mouse)	600	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of translational initiation [GO:0006446]	cytosol [GO:0005829]; perinuclear region of cytoplasm [GO:0048471]	RNA binding [GO:0003723]	cytosol [GO:0005829]; perinuclear region of cytoplasm [GO:0048471]; RNA binding [GO:0003723]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of translational initiation [GO:0006446]	GO:0000184; GO:0003723; GO:0005829; GO:0006446; GO:0048471	CGI_10011720	scaffold43664	243507	243509	100	mRNA	241872	245552
Q6YHK3	CGI_10026294	5e-92	CD109_HUMAN	reviewed	CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)	CD109 CPAMD7	Homo sapiens (Human)	1445	C-terminal protein lipidation [GO:0006501]; hair follicle development [GO:0001942]; negative regulation of keratinocyte proliferation [GO:0010839]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; negative regulation of wound healing [GO:0061045]; osteoclast fusion [GO:0072675]; platelet degranulation [GO:0002576]; regulation of keratinocyte differentiation [GO:0045616]	anchored component of membrane [GO:0031225]; cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]; platelet alpha granule membrane [GO:0031092]	serine-type endopeptidase inhibitor activity [GO:0004867]; transforming growth factor beta binding [GO:0050431]	anchored component of membrane [GO:0031225]; cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]; platelet alpha granule membrane [GO:0031092]; serine-type endopeptidase inhibitor activity [GO:0004867]; transforming growth factor beta binding [GO:0050431]; C-terminal protein lipidation [GO:0006501]; hair follicle development [GO:0001942]; negative regulation of keratinocyte proliferation [GO:0010839]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; negative regulation of wound healing [GO:0061045]; osteoclast fusion [GO:0072675]; platelet degranulation [GO:0002576]; regulation of keratinocyte differentiation [GO:0045616]	GO:0001933; GO:0001942; GO:0002576; GO:0004867; GO:0005576; GO:0005615; GO:0005886; GO:0006501; GO:0009986; GO:0010839; GO:0030512; GO:0031092; GO:0031225; GO:0045616; GO:0050431; GO:0061045; GO:0072675	CGI_10026294	scaffold1836	556733	556735	-100	mRNA	552352	568475
Q74GW7	CGI_10005980	3e-37	TTCA_GEOSL	reviewed	tRNA 2-thiocytidine biosynthesis protein TtcA	ttcA GSU0127	Geobacter sulfurreducens (strain ATCC 51573 / DSM 12127 / PCA)	257	tRNA processing [GO:0008033]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; tRNA processing [GO:0008033]	GO:0005524; GO:0005737; GO:0008033	CGI_10005980	scaffold1180	50199	50201	-100	mRNA	47029	56801
