CGI_10019992	gi	25090887	sp	O17450.1	PE48_CHRBE	23.70	211	130	6	409	1023	65	250	2e-08	60.1
CGI_10019998	gi	22653889	sp	Q90XB3.1	OLIG2_CHICK	53.33	150	52	5	157	594	103	238	7e-33	 125
CGI_10019999	gi	12643476	sp	P56557.2	TM50B_HUMAN	67.30	159	49	2	1	474	1	157	9e-76	 229
CGI_10020005	gi	82174580	sp	Q9I927.1	FUCL5_ANGJA	39.52	124	66	5	304	666	65	182	2e-15	75.1
CGI_10020006	gi	66773843	sp	Q5IFJ8.3	PSMD5_MACFA	38.85	157	96	0	22	492	346	502	2e-32	 124
CGI_10006435	gi	29839633	sp	Q9H0W7.1	THAP2_HUMAN	29.36	109	67	3	406	714	23	127	7e-07	53.9
CGI_10006436	gi	116241246	sp	P16157.3	ANK1_HUMAN	33.00	606	381	5	3286	5094	82	665	1e-82	 306
CGI_10006438	gi	28376971	sp	O08688.1	CAN5_MOUSE	44.63	643	342	7	13	1908	1	640	0.0	 541
CGI_10006439	gi	215274656	sp	A8E5V9.1	TM173_XENTR	26.40	197	126	8	508	1059	136	326	1e-07	57.8
CGI_10006440	gi	12643360	sp	O14788.1	TNF11_HUMAN	31.88	138	89	3	598	1002	181	316	2e-13	73.6
CGI_10003633	gi	3123183	sp	P24643.3	CALX_CANFA	63.16	456	162	3	130	1488	58	510	0.0	 543
CGI_10007607	gi	341940688	sp	Q2PZL6.2	FAT4_MOUSE	25.76	1522	959	58	109	4533	1938	3335	2e-74	 279
CGI_10007608	gi	172046149	sp	Q6V0I7.2	FAT4_HUMAN	24.50	959	491	26	115	2721	1933	2748	2e-54	 210
CGI_10007609	gi	119368340	sp	Q17QR8.1	HARB1_BOVIN	39.25	107	62	2	892	1209	67	171	6e-16	82.0
CGI_10007610	gi	132070	sp	P02752.2	RBP_CHICK	24.00	150	70	6	112	435	32	179	1e-06	50.4
CGI_10007611	gi	74957125	sp	O16796.2	NEPL2_CAEEL	30.71	127	56	3	439	735	71	193	1e-06	55.1
CGI_10007612	gi	33302603	sp	Q07553.4	GCY3E_DROME	40.68	1030	540	18	61	3060	21	1009	0.0	 708
CGI_10003076	gi	123912014	sp	Q0VFN8.1	CI117_XENTR	44.11	467	249	3	85	1485	26	480	2e-117	 364
CGI_10003077	gi	62510702	sp	Q5PQQ4.1	PIGC_RAT	49.31	290	143	1	1	870	6	291	2e-83	 259
CGI_10003079	gi	215273963	sp	Q3TBT3.2	TM173_MOUSE	33.33	285	168	4	112	906	38	320	1e-41	 154
CGI_10003080	gi	296439402	sp	Q8NDM7.3	WDR96_HUMAN	43.45	336	189	1	67	1071	1330	1665	1e-85	 288
CGI_10004850	gi	341940173	sp	Q9R0W9.2	ACHA6_MOUSE	35.58	163	100	4	7	486	10	170	1e-24	 104
CGI_10004851	gi	116248578	sp	Q3SZL5.3	PIGS_BOVIN	35.95	509	247	10	52	1356	19	522	1e-79	 264
CGI_10004852	gi	68056616	sp	Q8R0F8.1	FAHD1_MOUSE	56.22	217	94	1	1	648	7	223	1e-86	 262
CGI_10004855	gi	81899328	sp	Q8C8H8.1	KY_MOUSE	23.36	214	154	5	289	921	452	658	2e-06	52.8
CGI_10004859	gi	50400921	sp	Q7L273.1	KCTD9_HUMAN	67.66	167	54	0	1	501	223	389	3e-73	 231
CGI_10004860	gi	50400984	sp	Q80UN1.1	KCTD9_MOUSE	72.65	117	32	0	10	360	223	339	9e-55	 180
CGI_10005091	gi	76363524	sp	P47743.2	GRM8_MOUSE	55.56	162	68	2	31	507	21	181	2e-46	 167
CGI_10005092	gi	115502265	sp	Q1ZZH0.1	GRM4_MACFA	45.52	648	332	9	1	1890	209	853	0.0	 571
CGI_10005093	gi	158705916	sp	Q68EF4.2	GRM4_MOUSE	40.98	61	36	0	185	3	549	609	5e-13	67.0
CGI_10002373	gi	116242811	sp	Q8N9I0.2	SYT2_HUMAN	33.66	101	65	1	31	333	307	405	4e-11	62.8
CGI_10002374	gi	68565936	sp	Q9DCN1.1	NUD12_MOUSE	44.64	448	218	6	31	1284	9	456	2e-124	 376
CGI_10002375	gi	82085819	sp	Q6EE31.3	TCPQ_CHICK	68.44	545	171	1	661	2292	1	545	0.0	 720
CGI_10002376	gi	26398277	sp	P79945.1	PSP24_XENLA	39.76	327	188	3	160	1125	50	372	4e-56	 194
CGI_10002377	gi	82176968	sp	Q802D3.1	XPO4_DANRE	47.25	455	234	2	13	1359	602	1056	6e-122	 389
CGI_10006154	gi	74746390	sp	Q5TFE4.1	NT5D1_HUMAN	37.20	336	197	8	19	1011	85	411	5e-62	 211
CGI_10006155	gi	74746390	sp	Q5TFE4.1	NT5D1_HUMAN	30.94	307	164	8	220	1002	145	449	6e-33	 131
CGI_10006156	gi	12644408	sp	Q13608.2	PEX6_HUMAN	28.12	256	171	5	1357	2112	377	623	1e-20	 101
CGI_10008137	gi	13124114	sp	P57756.1	FCN2_RAT	37.59	133	69	2	1	399	201	319	4e-23	96.7
CGI_10008138	gi	21264475	sp	Q09225.3	NRF6_CAEEL	25.97	670	362	18	1594	3267	153	800	1e-62	 233
CGI_10020990	gi	1351170	sp	P47897.1	SYQ_HUMAN	65.25	731	245	4	4	2193	52	774	0.0	 984
CGI_10020991	gi	21363036	sp	Q9ESN6.1	TRIM2_MOUSE	27.08	240	157	7	439	1140	516	743	5e-10	64.7
CGI_10020992	gi	21363036	sp	Q9ESN6.1	TRIM2_MOUSE	28.63	234	147	9	1099	1779	523	743	8e-13	75.1
CGI_10020993	gi	60390647	sp	Q9HAU5.1	RENT2_HUMAN	47.87	1247	524	19	805	4209	33	1265	0.0	1019
CGI_10020994	gi	205686192	sp	B1WBW4.1	ARM10_RAT	23.86	264	175	8	910	1671	55	302	8e-08	57.8
CGI_10020995	gi	82180855	sp	Q640H3.1	OTU5B_XENLA	41.17	566	241	16	1	1602	1	506	3e-106	 335
CGI_10020996	gi	82179348	sp	Q5M7D6.1	P4R2A_XENLA	32.89	380	240	7	13	1134	4	374	4e-44	 166
CGI_10020997	gi	113293	sp	P26183.1	ACT_CRYPV	29.77	383	238	13	613	1719	2	367	9e-48	 176
CGI_10020998	gi	226694203	sp	Q9V5N8.4	STAN_DROME	34.44	572	348	12	19	1692	585	1143	2e-81	 298
CGI_10021001	gi	172045904	sp	Q6DDT1.2	INO1B_XENLA	69.64	504	151	2	13	1524	6	507	0.0	 691
CGI_10021002	gi	68052384	sp	Q9PTS8.1	ACHA9_CHICK	32.98	476	288	9	22	1428	11	462	2e-76	 254
CGI_10021003	gi	254789942	sp	B8DBZ5.1	UBIE_LISMH	28.04	214	118	9	19	588	13	214	1e-10	65.1
CGI_10021004	gi	14916977	sp	O75343.2	GCYB2_HUMAN	32.32	560	323	9	1	1665	80	588	6e-95	 310
CGI_10021005	gi	49066039	sp	P47791.3	GSHR_MOUSE	62.50	464	159	4	7	1356	38	500	0.0	 541
CGI_10021006	gi	12644155	sp	P20483.2	MPIP_DROME	47.59	187	89	1	421	954	272	458	5e-51	 181
CGI_10021008	gi	585122	sp	P37889.1	FBLN2_MOUSE	28.57	154	94	7	868	1296	865	1013	8e-08	61.2
CGI_10021009	gi	332278189	sp	Q8NBH2.2	KY_HUMAN	32.48	314	188	9	169	1107	148	438	3e-37	 147
CGI_10021011	gi	353558883	sp	D2GXS7.1	TRIM2_AILME	25.96	312	193	9	2101	2943	437	741	4e-18	93.2
CGI_10021013	gi	81341836	sp	O31463.1	HMT_BACSU	43.32	277	146	5	34	843	33	305	8e-66	 214
CGI_10021014	gi	17374701	sp	Q9Z1Z1.1	E2AK3_RAT	34.70	1000	521	28	55	2745	100	1070	5e-142	 458
CGI_10021015	gi	51316761	sp	Q7PCJ8.1	SAT2_BOVIN	42.96	142	52	2	31	372	23	163	2e-25	 104
CGI_10021016	gi	51316557	sp	Q7PCJ9.1	SAT2_PIG	49.65	141	67	1	1	411	30	170	3e-46	 154
CGI_10021017	gi	51316761	sp	Q7PCJ8.1	SAT2_BOVIN	45.52	145	69	1	115	519	24	168	9e-42	 144
CGI_10021018	gi	84028320	sp	Q9GKX6.1	GALM_PIG	36.64	262	151	7	37	792	60	316	4e-48	 171
CGI_10021019	gi	82583720	sp	O01761.3	UNC89_CAEEL	23.40	265	164	8	4	765	1589	1825	1e-07	59.3
CGI_10006559	gi	3915950	sp	P77735.2	YAJO_ECOLI	38.21	335	181	7	1	981	1	317	1e-59	 201
CGI_10006560	gi	3915950	sp	P77735.2	YAJO_ECOLI	40.61	330	173	8	1	975	1	312	1e-58	 206
CGI_10006561	gi	3915950	sp	P77735.2	YAJO_ECOLI	36.05	294	169	6	7	885	37	312	5e-44	 159
CGI_10002794	gi	27734244	sp	Q96MM6.2	HS12B_HUMAN	40.94	171	92	6	16	510	56	223	2e-26	 110
CGI_10002795	gi	33112324	sp	Q8K0U4.1	HS12A_MOUSE	30.43	631	371	14	7	1716	49	672	8e-79	 268
CGI_10002796	gi	224493125	sp	B5X7X4.1	LTOR2_SALSA	77.60	125	28	0	1	375	1	125	1e-63	 196
CGI_10020946	gi	17374834	sp	O14717.1	TRDMT_HUMAN	42.39	394	188	7	1	1089	4	389	7e-95	 295
CGI_10020947	gi	135009	sp	P17988.1	ST1A1_RAT	33.53	170	111	1	217	726	73	240	6e-20	91.3
CGI_10020948	gi	353526239	sp	Q7KVW5.2	KCNN_DROME	35.92	387	231	6	1	1119	492	875	2e-67	 234
CGI_10020951	gi	257050982	sp	Q8TC21.2	ZN596_HUMAN	46.00	100	46	1	82	357	331	430	5e-24	 108
CGI_10020952	gi	75076353	sp	Q4R6F0.1	LRRD1_MACFA	27.20	658	443	9	169	2127	118	744	3e-61	 226
CGI_10020953	gi	74627608	sp	Q5EFZ4.3	VAC8_PICPA	41.52	501	278	8	145	1641	3	490	4e-106	 338
CGI_10020954	gi	81871503	sp	Q8VID6.1	PDE11_RAT	50.00	920	416	7	1	2634	1	918	0.0	 881
CGI_10020956	gi	190359620	sp	P42891.2	ECE1_BOVIN	28.77	709	464	14	70	2181	82	754	6e-99	 328
CGI_10020957	gi	6136663	sp	Q22523.2	YCYL_CAEEL	36.25	80	51	0	352	591	566	645	1e-13	73.2
CGI_10020958	gi	190359620	sp	P42891.2	ECE1_BOVIN	38.24	102	62	1	1	303	653	754	1e-17	81.6
CGI_10020959	gi	21264395	sp	P45963.2	ACR7_CAEEL	27.30	304	205	7	1	864	3	306	2e-26	 114
CGI_10020960	gi	190359620	sp	P42891.2	ECE1_BOVIN	27.04	651	423	15	214	2061	121	754	1e-76	 266
CGI_10020961	gi	50403607	sp	P62249.2	RS16_HUMAN	88.28	145	17	0	13	447	2	146	4e-81	 242
CGI_10020962	gi	118582359	sp	Q3UW68.1	CAN13_MOUSE	28.69	352	186	11	1	933	1	328	6e-31	 132
CGI_10020963	gi	33112639	sp	O43301.2	HS12A_HUMAN	30.27	631	375	12	16	1731	39	663	1e-80	 273
CGI_10020964	gi	50401037	sp	Q8C522.2	ENDD1_MOUSE	28.33	300	153	14	1327	2211	36	278	1e-14	80.9
CGI_10020965	gi	5921911	sp	Q64459.1	CP3AB_MOUSE	33.06	487	263	11	67	1389	28	497	2e-69	 235
CGI_10020966	gi	82186495	sp	Q6P6X9.1	NUP53_DANRE	31.22	205	95	7	37	651	5	163	1e-10	64.3
CGI_10020969	gi	6136061	sp	Q62348.1	TSN_MOUSE	56.54	214	93	0	28	669	3	216	5e-85	 258
CGI_10020970	gi	75076141	sp	Q4R5T4.1	RNF32_MACFA	49.66	294	143	2	52	930	11	300	2e-89	 280
CGI_10020971	gi	68067672	sp	P52701.2	MSH6_HUMAN	50.00	1336	589	22	34	3897	5	1309	0.0	1192
CGI_10020973	gi	81918176	sp	Q4QQW3.1	HOT_RAT	63.70	438	156	1	67	1380	33	467	0.0	 546
CGI_10020974	gi	12643534	sp	O08848.1	RO60_MOUSE	30.44	496	313	13	802	2262	64	536	8e-62	 222
CGI_10020975	gi	75041776	sp	Q5R9R4.1	RL7_PONAB	66.80	241	80	0	10	732	6	246	6e-112	 328
CGI_10020976	gi	341940652	sp	Q9EQC4.2	ELOV4_MOUSE	41.60	238	90	2	1	567	43	280	3e-57	 191
CGI_10020977	gi	341940652	sp	Q9EQC4.2	ELOV4_MOUSE	47.18	284	136	2	43	855	29	311	2e-92	 283
CGI_10020978	gi	341941159	sp	Q9DC69.2	NDUA9_MOUSE	40.18	331	164	7	1	966	65	370	6e-65	 216
CGI_10020979	gi	292630833	sp	Q6Y1S1.2	MYD88_RAT	31.85	135	85	4	19	408	161	293	5e-17	79.3
CGI_10020984	gi	82194899	sp	Q5F425.1	LIN7C_CHICK	77.66	197	44	0	1	591	1	197	3e-94	 280
CGI_10020985	gi	81896852	sp	Q8BNL5.1	KCTD6_MOUSE	47.79	136	67	1	10	417	11	142	1e-31	 128
CGI_10003367	gi	128001	sp	P28840.1	NEC1_RAT	61.82	537	188	6	22	1623	95	617	0.0	 676
CGI_10003368	gi	45476981	sp	Q9LR78.2	BSU1_ARATH	25.69	327	208	12	64	1011	72	374	1e-10	67.4
CGI_10000974	gi	75570448	sp	Q91909.1	KIT_XENLA	25.95	158	105	3	625	1098	760	905	5e-12	72.4
CGI_10004413	gi	134038	sp	P27048.1	RSMB_MOUSE	74.66	146	35	1	1	432	1	146	2e-65	 205
CGI_10004414	gi	160409991	sp	A0JM12.1	MEG10_XENTR	25.71	245	153	10	37	759	522	741	1e-15	80.5
CGI_10004416	gi	122142587	sp	Q17QZ3.1	SPX3_BOVIN	51.20	332	116	6	52	939	127	448	1e-89	 283
CGI_10005444	gi	224471847	sp	Q8NHP8.2	PLBL2_HUMAN	46.76	278	90	5	4	666	308	584	4e-72	 236
CGI_10005445	gi	60416406	sp	P17861.2	XBP1_HUMAN	41.80	189	99	4	13	555	14	199	3e-29	 118
CGI_10005448	gi	119368823	sp	Q2THW9.1	ZDHC5_CANFA	55.59	286	122	2	7	858	12	294	4e-103	 333
CGI_10005450	gi	193806638	sp	Q0WR59.2	Y5020_ARATH	36.96	138	74	3	1576	1953	393	529	3e-11	70.9
CGI_10005451	gi	46396898	sp	Q8BTH6.2	SCRT2_MOUSE	62.25	151	53	1	751	1203	153	299	6e-61	 206
CGI_10003661	gi	24418364	sp	Q8RA32.1	DPO3_THETN	27.46	193	113	7	871	1431	373	544	1e-08	61.6
CGI_10003662	gi	75060703	sp	Q5BIM1.1	TRI45_BOVIN	24.65	215	132	5	136	744	133	329	2e-13	75.5
CGI_10001373	gi	119371146	sp	Q28DZ1.1	IKKA_XENTR	27.23	415	222	8	46	1056	308	720	2e-35	 142
CGI_10001374	gi	122143507	sp	Q0VCN3.1	IFT27_BOVIN	49.13	173	68	1	16	474	13	185	1e-51	 169
CGI_10018748	gi	61211729	sp	Q5IS54.1	CASP3_PANTR	46.24	279	140	3	58	894	7	275	5e-78	 245
CGI_10018751	gi	38604971	sp	Q96EV8.1	DTBP1_HUMAN	30.83	253	140	5	55	717	18	267	7e-18	85.9
CGI_10018752	gi	74760570	sp	Q8WVK2.1	SNR27_HUMAN	60.53	76	29	1	268	492	80	155	1e-24	98.6
CGI_10018753	gi	85687556	sp	Q9UGM3.2	DMBT1_HUMAN	43.32	681	285	17	103	1863	102	775	2e-158	 508
CGI_10018754	gi	62286989	sp	Q5G266.1	NETR_TRAPH	45.37	324	164	4	46	990	280	599	2e-87	 301
CGI_10018755	gi	6225760	sp	O08762.1	NETR_MOUSE	44.17	326	166	7	70	1017	166	485	9e-79	 279
CGI_10018756	gi	81896635	sp	Q8BLQ7.1	CTR4_MOUSE	49.49	586	277	7	40	1767	18	594	9e-161	 483
CGI_10018757	gi	158563957	sp	Q6ZRF8.2	RN207_HUMAN	40.98	571	297	9	121	1767	9	561	1e-134	 416
CGI_10018758	gi	113054	sp	P17644.1	ACH2_DROME	36.00	350	210	3	40	1059	29	374	1e-61	 217
CGI_10018759	gi	113054	sp	P17644.1	ACH2_DROME	33.33	333	209	4	1504	2472	25	354	3e-58	 214
CGI_10018760	gi	341940173	sp	Q9R0W9.2	ACHA6_MOUSE	32.18	463	279	5	73	1386	31	483	2e-64	 222
CGI_10018761	gi	1351844	sp	P48180.1	ACH1_CAEEL	36.44	343	201	3	40	1032	6	343	7e-61	 213
CGI_10018763	gi	125987842	sp	Q9JMH9.2	MY18A_MOUSE	45.59	204	111	0	7	618	1733	1936	3e-44	 166
CGI_10018764	gi	33301318	sp	Q92614.3	MY18A_HUMAN	45.06	324	152	2	4	963	1396	1697	1e-70	 246
CGI_10018765	gi	33301318	sp	Q92614.3	MY18A_HUMAN	46.23	1062	538	13	919	4020	333	1389	0.0	 871
CGI_10018766	gi	125987842	sp	Q9JMH9.2	MY18A_MOUSE	59.66	119	48	0	508	864	199	317	7e-37	 147
CGI_10018767	gi	182667919	sp	A7SG73.1	NADC_NEMVE	62.27	273	94	1	13	831	26	289	7e-115	 339
CGI_10018768	gi	215273941	sp	Q99700.2	ATX2_HUMAN	45.08	264	133	4	118	900	246	500	1e-48	 191
CGI_10018769	gi	294862492	sp	Q4KMP7.3	TB10B_HUMAN	57.93	328	137	1	121	1104	294	620	2e-141	 429
CGI_10018771	gi	158563940	sp	Q7RTR2.2	NLRC3_HUMAN	27.52	149	103	1	3034	3465	891	1039	7e-07	57.4
CGI_10018773	gi	75571391	sp	Q5ZLD3.1	KLH13_CHICK	30.22	556	370	12	112	1761	43	586	2e-69	 243
CGI_10018775	gi	81912034	sp	Q7TNK1.1	RFX4_MOUSE	66.46	480	153	2	85	1500	8	487	0.0	 655
CGI_10018776	gi	75041453	sp	Q5R7R6.1	COG4_PONAB	52.58	757	341	6	49	2277	33	785	0.0	 734
CGI_10018777	gi	116242787	sp	Q15393.4	SF3B3_HUMAN	83.16	1217	205	0	1	3651	1	1217	0.0	1975
CGI_10018778	gi	90185235	sp	Q9NRH2.2	SNRK_HUMAN	73.31	341	86	2	19	1029	4	343	2e-165	 512
CGI_10018780	gi	74747449	sp	Q5VWW1.1	C1QL3_HUMAN	30.19	106	72	1	37	348	143	248	3e-10	59.3
CGI_10018781	gi	269849756	sp	O75096.4	LRP4_HUMAN	25.65	729	482	24	46	2169	513	1202	4e-52	 206
CGI_10018782	gi	75041427	sp	Q5R7K7.1	SENP2_PONAB	27.71	166	110	5	370	843	401	564	5e-10	64.3
CGI_10018786	gi	54039737	sp	P63306.1	TNFL6_MACNE	25.71	175	109	7	493	1011	125	280	7e-06	50.4
CGI_10018788	gi	1730015	sp	P50591.1	TNF10_HUMAN	35.54	121	74	3	643	1002	164	281	8e-18	85.1
CGI_10018790	gi	160332360	sp	P48818.3	ACADV_BOVIN	65.43	541	185	1	130	1746	115	655	0.0	 686
CGI_10018791	gi	121957682	sp	Q17NH9.1	MED11_AEDAE	51.46	103	50	0	25	333	2	104	1e-31	 115
CGI_10004468	gi	342187076	sp	Q6PFY8.2	TRI45_MOUSE	29.07	258	155	9	10	735	127	372	2e-14	79.7
CGI_10004469	gi	317373591	sp	Q9BYK8.6	PR285_HUMAN	22.59	1098	702	39	766	3918	1100	2096	1e-47	 191
CGI_10002423	gi	81891469	sp	Q6DIB5.1	MEG10_MOUSE	31.60	288	142	20	112	939	240	484	1e-30	 127
CGI_10006366	gi	25090912	sp	P82596.3	PLC_HALLA	37.40	131	77	4	148	531	2	130	3e-21	89.7
CGI_10006367	gi	25090912	sp	P82596.3	PLC_HALLA	42.25	71	40	1	91	303	61	130	1e-13	73.6
CGI_10006368	gi	25090912	sp	P82596.3	PLC_HALLA	34.72	144	87	5	52	471	2	142	3e-22	92.4
CGI_10006369	gi	341940164	sp	Q60614.2	AA2BR_MOUSE	29.66	290	170	8	22	813	38	319	5e-21	94.4
CGI_10006371	gi	6647432	sp	Q27409.1	FP1_MYTGA	25.74	676	421	25	841	2793	54	673	8e-27	 121
CGI_10006373	gi	296452994	sp	Q6P1J6.3	PLB1_HUMAN	44.59	314	163	5	136	1044	728	1041	4e-76	 261
CGI_10006374	gi	116248173	sp	Q3HNM7.2	INSC_MOUSE	36.58	503	298	7	4	1461	81	579	8e-100	 318
CGI_10004962	gi	51338725	sp	P51612.2	XPC_MOUSE	48.89	407	167	6	622	1737	458	858	2e-112	 365
CGI_10004963	gi	46397791	sp	Q13569.2	TDG_HUMAN	60.93	215	76	3	406	1029	98	311	6e-73	 248
CGI_10004964	gi	78099164	sp	Q5FVJ8.1	SENP8_RAT	43.06	209	117	2	22	645	4	211	5e-54	 178
CGI_10004965	gi	296439356	sp	Q8N0U4.3	F185A_HUMAN	24.71	344	228	9	16	1029	74	392	3e-25	 108
CGI_10004966	gi	143811429	sp	Q04721.3	NOTC2_HUMAN	33.61	1193	662	41	3508	6885	243	1372	0.0	 725
CGI_10001635	gi	224471886	sp	Q53G44.3	IF44L_HUMAN	41.00	261	151	2	301	1077	176	435	7e-53	 187
CGI_10001788	gi	30172885	sp	Q8TCT0.1	CERK1_HUMAN	26.63	353	218	8	7	972	183	525	6e-32	 128
CGI_10001440	gi	62511197	sp	Q5R5P3.1	THNS1_PONAB	45.12	379	195	5	1	1119	61	432	5e-103	 327
CGI_10001441	gi	74762109	sp	O60870.2	KIN17_HUMAN	58.17	404	154	4	13	1221	3	392	3e-154	 448
CGI_10002232	gi	82201112	sp	Q6GPV5.1	RN181_XENLA	38.53	109	60	2	1342	1647	15	123	2e-16	81.3
CGI_10002233	gi	118572319	sp	P70451.2	FER_MOUSE	30.74	244	105	5	19	561	578	820	6e-31	 123
CGI_10002234	gi	342187076	sp	Q6PFY8.2	TRI45_MOUSE	21.60	338	233	11	40	960	135	471	5e-10	64.7
CGI_10002235	gi	46395578	sp	P83425.1	HIP_MYTED	27.10	107	77	1	82	399	106	212	9e-09	54.7
CGI_10002610	gi	2507247	sp	P06868.2	PLMN_BOVIN	48.00	175	69	5	346	816	189	359	1e-47	 173
CGI_10002633	gi	62899890	sp	Q9ES30.1	C1QT3_MOUSE	29.32	133	81	4	142	534	118	239	2e-09	58.2
CGI_10002708	gi	82178628	sp	Q5BKL1.1	CG025_XENTR	41.35	416	176	5	1	1233	62	414	1e-95	 300
CGI_10019249	gi	317373479	sp	Q13315.3	ATM_HUMAN	34.31	612	349	13	331	2031	1926	2529	1e-91	 322
CGI_10019250	gi	152031564	sp	Q6PQD5.2	ATM_PIG	31.67	281	180	5	244	1065	1414	1689	5e-35	 142
CGI_10019251	gi	347595750	sp	Q61241.2	TSSK1_MOUSE	40.30	268	151	4	91	867	5	272	3e-55	 195
CGI_10019252	gi	257096589	sp	A7RUD5.1	NUBP1_NEMVE	72.67	311	84	1	1	930	1	311	5e-180	 508
CGI_10019253	gi	25009463	sp	Q9BXF9.1	TEKT3_HUMAN	47.92	553	222	9	1	1659	1	487	1e-161	 476
CGI_10019254	gi	74731293	sp	Q96BY9.1	TMM66_HUMAN	41.14	299	137	8	37	855	18	303	2e-52	 189
CGI_10019256	gi	2495001	sp	P70031.1	CCKAR_XENLA	32.36	343	197	8	142	1074	73	412	6e-39	 150
CGI_10019257	gi	50400832	sp	P83861.1	QRFPR_MOUSE	27.01	311	194	5	214	1137	76	356	3e-27	 115
CGI_10019258	gi	75073370	sp	Q8MJ08.1	PE2R4_BOVIN	29.70	330	198	5	52	942	9	337	2e-43	 166
CGI_10019259	gi	146345496	sp	Q15262.2	PTPRK_HUMAN	33.96	1110	642	24	1573	4698	353	1439	0.0	 598
CGI_10019261	gi	67466983	sp	Q9HCJ3.2	RAVR2_HUMAN	25.47	424	269	10	28	1254	51	442	1e-31	 135
CGI_10019262	gi	25009462	sp	Q96S53.1	TESK2_HUMAN	45.33	503	217	15	118	1515	41	522	1e-115	 363
CGI_10019265	gi	123778281	sp	Q0EEE2.1	PTHD3_MOUSE	24.50	857	562	21	139	2556	83	905	1e-67	 248
CGI_10019266	gi	116248106	sp	Q2VIU1.1	ID2_PIG	46.91	81	43	0	106	348	39	119	3e-16	76.3
CGI_10019267	gi	296439463	sp	Q8WWF8.4	CAPSL_HUMAN	50.24	209	103	1	1	627	1	208	2e-76	 235
CGI_10019268	gi	82179488	sp	Q5M8V0.1	BT3L4_XENTR	78.21	156	32	2	49	510	1	156	3e-66	 206
CGI_10019269	gi	123127	sp	P06180.3	HIBN_XENLA	30.96	659	330	17	7	1899	18	579	2e-79	 270
CGI_10019270	gi	317374806	sp	B0JZV4.1	CBPC5_XENTR	63.51	285	95	3	28	864	2	283	9e-105	 358
CGI_10019271	gi	74733759	sp	Q9H841.1	NPAL2_HUMAN	42.86	259	148	0	31	807	69	327	3e-55	 191
CGI_10019272	gi	41017276	sp	O95372.1	LYPA2_HUMAN	53.95	215	95	3	16	651	16	229	2e-68	 216
CGI_10019273	gi	13124451	sp	Q99575.2	POP1_HUMAN	33.93	675	393	12	7	1971	70	711	2e-107	 360
CGI_10019274	gi	47606778	sp	P80601.3	UK114_CAPHI	63.79	116	42	0	184	531	22	137	2e-44	 150
CGI_10019275	gi	341942088	sp	Q8CFI5.2	SYPM_MOUSE	46.12	451	225	8	1	1305	1	449	1e-125	 382
CGI_10019276	gi	317373410	sp	Q6IPT4.3	NB5R5_HUMAN	32.65	291	157	4	121	885	4	291	2e-39	 155
CGI_10019278	gi	74747449	sp	Q5VWW1.1	C1QL3_HUMAN	33.11	151	90	5	745	1176	107	253	8e-15	78.6
CGI_10021414	gi	223590241	sp	Q04656.3	ATP7A_HUMAN	49.47	1219	538	14	130	3576	177	1387	0.0	1040
CGI_10021415	gi	224487857	sp	P86179.1	CSL3_ONCKE	47.06	68	32	1	4	195	127	194	2e-15	71.2
CGI_10021417	gi	74727544	sp	Q86V88.1	MGDP1_HUMAN	36.72	128	79	1	223	606	33	158	7e-20	89.0
CGI_10021418	gi	125987	sp	P17454.2	LBP_RABIT	21.91	251	139	5	391	972	229	479	2e-09	62.0
CGI_10021419	gi	215274242	sp	P17213.4	BPI_HUMAN	23.41	457	251	11	19	1110	21	471	2e-19	93.2
CGI_10021420	gi	116242615	sp	P18428.3	LBP_HUMAN	24.69	405	277	6	1	1152	81	478	3e-35	 139
CGI_10021421	gi	73622086	sp	Q91XU0.2	WRIP1_MOUSE	58.49	436	161	3	439	1689	221	655	8e-177	 522
CGI_10021423	gi	115555	sp	P05099.2	MATN1_CHICK	38.14	97	51	3	16	279	58	154	2e-11	63.9
CGI_10021424	gi	124020999	sp	Q6NXG1.2	ESRP1_HUMAN	46.05	708	301	18	13	2043	7	664	2e-180	 538
CGI_10021426	gi	226707863	sp	Q54P70.2	Y4757_DICDI	37.66	77	40	4	256	474	636	708	3e-06	50.8
CGI_10021428	gi	296439363	sp	Q8TE68.3	ES8L1_HUMAN	30.87	541	269	18	1	1413	30	535	3e-46	 175
CGI_10021429	gi	27805425	sp	O35623.1	BET1_MOUSE	45.10	102	48	1	1	282	1	102	3e-20	84.0
CGI_10021430	gi	353558918	sp	Q7T010.2	GATB_DANRE	58.80	216	87	1	22	663	106	321	2e-77	 253
CGI_10002990	gi	308154242	sp	A8WGF4.1	IF122_XENTR	70.31	1199	343	3	1	3597	1	1186	0.0	1746
CGI_10002991	gi	161789050	sp	P25666.2	HTRL_ECOLI	25.75	268	174	7	1	753	7	266	2e-14	73.9
CGI_10003598	gi	341940869	sp	P28741.2	KIF3A_MOUSE	83.72	43	7	0	115	243	562	604	4e-16	77.4
CGI_10003599	gi	317373370	sp	Q2LD37.2	K1109_HUMAN	38.25	1302	713	25	100	3747	24	1320	0.0	 863
CGI_10003600	gi	82182285	sp	Q6DCQ3.1	TSN9_XENLA	28.30	212	123	7	283	903	52	239	1e-16	80.5
CGI_10002507	gi	46395562	sp	O88281.1	MEGF6_RAT	30.09	226	129	9	172	792	632	847	2e-28	 120
CGI_10003867	gi	74852896	sp	Q54JW9.1	IMPCT_DICDI	38.26	115	70	1	250	591	208	322	3e-17	82.0
