C22142	171	941	C22142	GLEAN	mRNA	330	1695	1	+	.	ID=CGI_10000072;	612
scaffold3	214284	226369	scaffold3	GLEAN	mRNA	219311	230407	0.99778	-	.	ID=CGI_10027282;	7059
scaffold3	248089	250985	scaffold3	GLEAN	mRNA	249091	252056	1	+	.	ID=CGI_10027284;	1895
scaffold3	414376	418765	scaffold3	GLEAN	mRNA	395445	425378	0.60379	+	.	ID=CGI_10027292;	4389
scaffold3	420583	426731	scaffold3	GLEAN	mRNA	395445	425378	0.60379	+	.	ID=CGI_10027292;	4795
scaffold3	479520	481721	scaffold3	GLEAN	mRNA	479350	493776	0.981193	-	.	ID=CGI_10027293;	2201
scaffold3	49838	51126	scaffold3	GLEAN	mRNA	34173	61876	0.984416	-	.	ID=CGI_10027268;	1288
scaffold3	49838	51126	scaffold3	GLEAN	mRNA	47892	52805	0.999676	+	.	ID=CGI_10027269;	1288
scaffold3	51929	52714	scaffold3	GLEAN	mRNA	34173	61876	0.984416	-	.	ID=CGI_10027268;	785
scaffold3	51929	52714	scaffold3	GLEAN	mRNA	47892	52805	0.999676	+	.	ID=CGI_10027269;	785
scaffold3	696655	697414	scaffold3	GLEAN	mRNA	695972	734494	0.716963	+	.	ID=CGI_10027298;	759
scaffold3	700879	703692	scaffold3	GLEAN	mRNA	695972	734494	0.716963	+	.	ID=CGI_10027298;	2813
scaffold3	709987	710563	scaffold3	GLEAN	mRNA	695972	734494	0.716963	+	.	ID=CGI_10027298;	576
scaffold3	710843	711930	scaffold3	GLEAN	mRNA	695972	734494	0.716963	+	.	ID=CGI_10027298;	1087
scaffold3	715796	717040	scaffold3	GLEAN	mRNA	695972	734494	0.716963	+	.	ID=CGI_10027298;	1244
scaffold3	719825	721287	scaffold3	GLEAN	mRNA	695972	734494	0.716963	+	.	ID=CGI_10027298;	1462
scaffold3	721349	722147	scaffold3	GLEAN	mRNA	695972	734494	0.716963	+	.	ID=CGI_10027298;	798
scaffold3	727938	729119	scaffold3	GLEAN	mRNA	695972	734494	0.716963	+	.	ID=CGI_10027298;	1181
scaffold3	730439	730984	scaffold3	GLEAN	mRNA	695972	734494	0.716963	+	.	ID=CGI_10027298;	545
scaffold3	731522	732222	scaffold3	GLEAN	mRNA	695972	734494	0.716963	+	.	ID=CGI_10027298;	700
scaffold3	732753	734266	scaffold3	GLEAN	mRNA	695972	734494	0.716963	+	.	ID=CGI_10027298;	1513
scaffold3	73737	74289	scaffold3	GLEAN	mRNA	72059	76364	1	-	.	ID=CGI_10027272;	552
scaffold3	82511	83783	scaffold3	GLEAN	mRNA	82419	111292	0.739728	-	.	ID=CGI_10027273;	1272
scaffold3	842805	844070	scaffold3	GLEAN	mRNA	839944	844686	1	-	.	ID=CGI_10027305;	1265
scaffold3	845525	846391	scaffold3	GLEAN	mRNA	845578	851224	0.652101	+	.	ID=CGI_10027306;	814
scaffold3	858310	858860	scaffold3	GLEAN	mRNA	858652	868174	0.835749	-	.	ID=CGI_10027308;	209
scaffold3	858900	861560	scaffold3	GLEAN	mRNA	858652	868174	0.835749	-	.	ID=CGI_10027308;	2660
scaffold3	862481	863223	scaffold3	GLEAN	mRNA	858652	868174	0.835749	-	.	ID=CGI_10027308;	742
scaffold3	866590	867145	scaffold3	GLEAN	mRNA	858652	868174	0.835749	-	.	ID=CGI_10027308;	555
scaffold3	867637	868286	scaffold3	GLEAN	mRNA	858652	868174	0.835749	-	.	ID=CGI_10027308;	537
scaffold3	880109	881721	scaffold3	GLEAN	mRNA	878635	885359	0.997719	+	.	ID=CGI_10027309;	1612
scaffold3	885563	886533	scaffold3	GLEAN	mRNA	886287	892877	0.986991	-	.	ID=CGI_10027310;	247
scaffold3	901435	902096	scaffold3	GLEAN	mRNA	900022	905947	1	-	.	ID=CGI_10027312;	661
scaffold3	908902	909545	scaffold3	GLEAN	mRNA	906204	908946	1	+	.	ID=CGI_10027313;	44
scaffold3	92676	93336	scaffold3	GLEAN	mRNA	82419	111292	0.739728	-	.	ID=CGI_10027273;	660
scaffold3	93774	99543	scaffold3	GLEAN	mRNA	82419	111292	0.739728	-	.	ID=CGI_10027273;	5769
scaffold301	1023691	1024509	scaffold301	GLEAN	mRNA	1024284	1032212	1	-	.	ID=CGI_10026739;	226
scaffold301	1030372	1031010	scaffold301	GLEAN	mRNA	1024284	1032212	1	-	.	ID=CGI_10026739;	638
scaffold301	1044098	1045102	scaffold301	GLEAN	mRNA	1044414	1045175	0.983149	-	.	ID=CGI_10026740;	689
scaffold301	1062464	1066327	scaffold301	GLEAN	mRNA	1064454	1064612	0.618218	-	.	ID=CGI_10026741;	159
scaffold301	1062464	1066327	scaffold301	GLEAN	mRNA	1065289	1066749	0.531613	-	.	ID=CGI_10026742;	1039
scaffold301	1167624	1171164	scaffold301	GLEAN	mRNA	1168845	1180395	0.999501	-	.	ID=CGI_10026750;	2320
scaffold301	263324	266250	scaffold301	GLEAN	mRNA	262835	265201	0.648478	-	.	ID=CGI_10026713;	1877
scaffold301	268115	271876	scaffold301	GLEAN	mRNA	269444	279722	0.993094	+	.	ID=CGI_10026714;	2433
scaffold301	278377	278962	scaffold301	GLEAN	mRNA	269444	279722	0.993094	+	.	ID=CGI_10026714;	585
scaffold301	504558	512937	scaffold301	GLEAN	mRNA	511599	512279	0.618117	+	.	ID=CGI_10026722;	681
scaffold301	583679	584426	scaffold301	GLEAN	mRNA	580482	604494	0.999942	-	.	ID=CGI_10026726;	747
scaffold301	585772	586358	scaffold301	GLEAN	mRNA	580482	604494	0.999942	-	.	ID=CGI_10026726;	586
scaffold301	587531	588193	scaffold301	GLEAN	mRNA	580482	604494	0.999942	-	.	ID=CGI_10026726;	662
scaffold301	591140	592333	scaffold301	GLEAN	mRNA	580482	604494	0.999942	-	.	ID=CGI_10026726;	1193
scaffold301	596477	598115	scaffold301	GLEAN	mRNA	580482	604494	0.999942	-	.	ID=CGI_10026726;	1638
scaffold301	598851	600363	scaffold301	GLEAN	mRNA	580482	604494	0.999942	-	.	ID=CGI_10026726;	1512
scaffold301	755618	756134	scaffold301	GLEAN	mRNA	751404	765035	0.999676	-	.	ID=CGI_10026729;	516
scaffold301	756544	757363	scaffold301	GLEAN	mRNA	751404	765035	0.999676	-	.	ID=CGI_10026729;	819
scaffold301	757656	759527	scaffold301	GLEAN	mRNA	751404	765035	0.999676	-	.	ID=CGI_10026729;	1871
scaffold301	763295	764600	scaffold301	GLEAN	mRNA	751404	765035	0.999676	-	.	ID=CGI_10026729;	1305
scaffold301	764910	765542	scaffold301	GLEAN	mRNA	751404	765035	0.999676	-	.	ID=CGI_10026729;	125
scaffold301	773074	774626	scaffold301	GLEAN	mRNA	769797	775100	0.998638	-	.	ID=CGI_10026730;	1552
scaffold301	801937	804178	scaffold301	GLEAN	mRNA	799491	803727	0.999675	+	.	ID=CGI_10026731;	1790
scaffold301	835256	836049	scaffold301	GLEAN	mRNA	835410	852905	0.988961	-	.	ID=CGI_10026732;	640
scaffold301	837977	839401	scaffold301	GLEAN	mRNA	835410	852905	0.988961	-	.	ID=CGI_10026732;	1424
scaffold301	839643	841153	scaffold301	GLEAN	mRNA	835410	852905	0.988961	-	.	ID=CGI_10026732;	1510
scaffold301	841760	842531	scaffold301	GLEAN	mRNA	835410	852905	0.988961	-	.	ID=CGI_10026732;	771
scaffold301	842906	846014	scaffold301	GLEAN	mRNA	835410	852905	0.988961	-	.	ID=CGI_10026732;	3108
scaffold301	847610	848145	scaffold301	GLEAN	mRNA	835410	852905	0.988961	-	.	ID=CGI_10026732;	535
scaffold301	882540	883390	scaffold301	GLEAN	mRNA	879838	886283	0.981114	-	.	ID=CGI_10026736;	850
scaffold302	39328	40903	scaffold302	GLEAN	mRNA	28427	42099	0.777732	-	.	ID=CGI_10002893;	1575
scaffold302	39328	40903	scaffold302	GLEAN	mRNA	30478	43580	0.999502	+	.	ID=CGI_10002894;	1575
scaffold302	43352	44564	scaffold302	GLEAN	mRNA	44237	44716	0.777732	+	.	ID=CGI_10002895;	328
scaffold302	43352	44564	scaffold302	GLEAN	mRNA	30478	43580	0.999502	+	.	ID=CGI_10002894;	228
scaffold30212	1936	4777	scaffold30212	GLEAN	mRNA	933	6567	0.999375	-	.	ID=CGI_10000581;	2841
scaffold304	148110	148695	scaffold304	GLEAN	mRNA	147715	155032	0.999344	-	.	ID=CGI_10016552;	585
scaffold304	149231	150217	scaffold304	GLEAN	mRNA	147715	155032	0.999344	-	.	ID=CGI_10016552;	986
scaffold304	153792	154332	scaffold304	GLEAN	mRNA	147715	155032	0.999344	-	.	ID=CGI_10016552;	540
scaffold304	195179	199572	scaffold304	GLEAN	mRNA	186196	198947	0.686393	+	.	ID=CGI_10016556;	3768
scaffold304	246426	246971	scaffold304	GLEAN	mRNA	246361	259150	0.999945	-	.	ID=CGI_10016563;	545
scaffold304	368090	371887	scaffold304	GLEAN	mRNA	368810	373394	1	+	.	ID=CGI_10016568;	3078
scaffold305	13317	14700	scaffold305	GLEAN	mRNA	11482	30055	0.998504	-	.	ID=CGI_10019110;	1383
scaffold305	16241	17240	scaffold305	GLEAN	mRNA	11482	30055	0.998504	-	.	ID=CGI_10019110;	999
scaffold305	17592	19221	scaffold305	GLEAN	mRNA	11482	30055	0.998504	-	.	ID=CGI_10019110;	1629
scaffold305	220887	221991	scaffold305	GLEAN	mRNA	220848	235392	0.33306	+	.	ID=CGI_10019122;	1104
scaffold305	222771	223738	scaffold305	GLEAN	mRNA	220848	235392	0.33306	+	.	ID=CGI_10019122;	967
scaffold305	227326	227887	scaffold305	GLEAN	mRNA	220848	235392	0.33306	+	.	ID=CGI_10019122;	561
scaffold305	231283	232923	scaffold305	GLEAN	mRNA	220848	235392	0.33306	+	.	ID=CGI_10019122;	1640
scaffold305	238787	239490	scaffold305	GLEAN	mRNA	235582	249919	0.557307	+	.	ID=CGI_10019123;	703
scaffold305	239578	242714	scaffold305	GLEAN	mRNA	235582	249919	0.557307	+	.	ID=CGI_10019123;	3136
scaffold305	243091	245161	scaffold305	GLEAN	mRNA	235582	249919	0.557307	+	.	ID=CGI_10019123;	2070
scaffold305	247253	248375	scaffold305	GLEAN	mRNA	235582	249919	0.557307	+	.	ID=CGI_10019123;	1122
scaffold305	249786	251070	scaffold305	GLEAN	mRNA	250174	258948	0.912097	+	.	ID=CGI_10019124;	897
scaffold305	249786	251070	scaffold305	GLEAN	mRNA	235582	249919	0.557307	+	.	ID=CGI_10019123;	133
scaffold305	285710	286220	scaffold305	GLEAN	mRNA	275185	294487	0.987924	-	.	ID=CGI_10019127;	510
scaffold305	290345	291163	scaffold305	GLEAN	mRNA	275185	294487	0.987924	-	.	ID=CGI_10019127;	818
scaffold305	309743	313395	scaffold305	GLEAN	mRNA	310539	318181	1	-	.	ID=CGI_10019129;	2857
scaffold305	319838	320738	scaffold305	GLEAN	mRNA	318389	321014	0.800661	-	.	ID=CGI_10019130;	900
scaffold305	322201	322861	scaffold305	GLEAN	mRNA	321041	327344	0.796708	-	.	ID=CGI_10019131;	660
scaffold305	330124	335071	scaffold305	GLEAN	mRNA	328218	359699	0.762281	+	.	ID=CGI_10019132;	4947
scaffold305	340536	347229	scaffold305	GLEAN	mRNA	328218	359699	0.762281	+	.	ID=CGI_10019132;	6693
scaffold305	347614	348699	scaffold305	GLEAN	mRNA	328218	359699	0.762281	+	.	ID=CGI_10019132;	1085
scaffold305	349181	350445	scaffold305	GLEAN	mRNA	328218	359699	0.762281	+	.	ID=CGI_10019132;	1264
scaffold305	350795	351499	scaffold305	GLEAN	mRNA	328218	359699	0.762281	+	.	ID=CGI_10019132;	704
scaffold305	351800	352877	scaffold305	GLEAN	mRNA	328218	359699	0.762281	+	.	ID=CGI_10019132;	1077
scaffold305	354129	356331	scaffold305	GLEAN	mRNA	328218	359699	0.762281	+	.	ID=CGI_10019132;	2202
scaffold305	358980	359949	scaffold305	GLEAN	mRNA	328218	359699	0.762281	+	.	ID=CGI_10019132;	719
scaffold305	376259	377011	scaffold305	GLEAN	mRNA	374245	383696	0.999675	+	.	ID=CGI_10019135;	752
scaffold305	382819	383433	scaffold305	GLEAN	mRNA	374245	383696	0.999675	+	.	ID=CGI_10019135;	614
scaffold305	383635	384681	scaffold305	GLEAN	mRNA	374245	383696	0.999675	+	.	ID=CGI_10019135;	61
scaffold305	392449	393640	scaffold305	GLEAN	mRNA	388626	400736	0.455562	-	.	ID=CGI_10019136;	1191
scaffold305	397254	398382	scaffold305	GLEAN	mRNA	397470	401544	0.716146	+	.	ID=CGI_10019137;	913
scaffold305	397254	398382	scaffold305	GLEAN	mRNA	388626	400736	0.455562	-	.	ID=CGI_10019136;	1128
scaffold305	398771	401935	scaffold305	GLEAN	mRNA	397470	401544	0.716146	+	.	ID=CGI_10019137;	2773
scaffold305	398771	401935	scaffold305	GLEAN	mRNA	388626	400736	0.455562	-	.	ID=CGI_10019136;	1965
scaffold305	403667	415362	scaffold305	GLEAN	mRNA	402997	414880	0.999999	+	.	ID=CGI_10019138;	11213
scaffold305	48245	49030	scaffold305	GLEAN	mRNA	42065	48590	0.944477	+	.	ID=CGI_10019113;	345
scaffold305	48245	49030	scaffold305	GLEAN	mRNA	48834	53144	0.991493	+	.	ID=CGI_10019114;	197
scaffold305	500700	501238	scaffold305	GLEAN	mRNA	500230	504356	0.999661	-	.	ID=CGI_10019144;	538
scaffold305	504275	507929	scaffold305	GLEAN	mRNA	500230	504356	0.999661	-	.	ID=CGI_10019144;	81
scaffold305	504275	507929	scaffold305	GLEAN	mRNA	506916	512811	0.999612	+	.	ID=CGI_10019145;	1014
scaffold305	510426	510935	scaffold305	GLEAN	mRNA	506916	512811	0.999612	+	.	ID=CGI_10019145;	509
scaffold305	515750	516398	scaffold305	GLEAN	mRNA	513670	520927	0.837081	-	.	ID=CGI_10019146;	648
scaffold305	516712	518085	scaffold305	GLEAN	mRNA	513670	520927	0.837081	-	.	ID=CGI_10019146;	1373
scaffold305	538328	539667	scaffold305	GLEAN	mRNA	534771	539672	0.800351	+	.	ID=CGI_10019149;	1339
scaffold30556	5308	6041	scaffold30556	GLEAN	mRNA	4523	5596	1	+	.	ID=CGI_10000633;	288
scaffold30774	5586	6608	scaffold30774	GLEAN	mRNA	1712	7618	1	-	.	ID=CGI_10000669;	1022
scaffold308	100004	104162	scaffold308	GLEAN	mRNA	89849	109933	0.990769	-	.	ID=CGI_10011007;	4158
scaffold308	104277	104922	scaffold308	GLEAN	mRNA	89849	109933	0.990769	-	.	ID=CGI_10011007;	645
scaffold308	107629	109334	scaffold308	GLEAN	mRNA	89849	109933	0.990769	-	.	ID=CGI_10011007;	1705
scaffold308	74772	75906	scaffold308	GLEAN	mRNA	74381	86693	0.643337	+	.	ID=CGI_10011006;	1134
scaffold308	89874	90682	scaffold308	GLEAN	mRNA	89849	109933	0.990769	-	.	ID=CGI_10011007;	808
scaffold308	91303	93393	scaffold308	GLEAN	mRNA	89849	109933	0.990769	-	.	ID=CGI_10011007;	2090
scaffold308	93758	95853	scaffold308	GLEAN	mRNA	89849	109933	0.990769	-	.	ID=CGI_10011007;	2095
scaffold308	99225	99978	scaffold308	GLEAN	mRNA	89849	109933	0.990769	-	.	ID=CGI_10011007;	753
scaffold309	31743	32277	scaffold309	GLEAN	mRNA	29022	44048	0.840268	+	.	ID=CGI_10007935;	534
scaffold309	40876	41738	scaffold309	GLEAN	mRNA	29022	44048	0.840268	+	.	ID=CGI_10007935;	862
scaffold31038	7377	8116	scaffold31038	GLEAN	mRNA	5779	7395	1	-	.	ID=CGI_10000660;	18
scaffold31080	4471	5719	scaffold31080	GLEAN	mRNA	5684	6199	0.999048	-	.	ID=CGI_10000702;	36
scaffold311	84496	85056	scaffold311	GLEAN	mRNA	79709	85089	0.805158	+	.	ID=CGI_10004628;	560
scaffold311	86942	88546	scaffold311	GLEAN	mRNA	86687	91589	1	-	.	ID=CGI_10004629;	1604
scaffold313	1043670	1044592	scaffold313	GLEAN	mRNA	1043074	1050737	0.531521	-	.	ID=CGI_10026634;	922
scaffold313	1048135	1049032	scaffold313	GLEAN	mRNA	1043074	1050737	0.531521	-	.	ID=CGI_10026634;	897
scaffold313	1118111	1118638	scaffold313	GLEAN	mRNA	1105797	1139003	0.999895	+	.	ID=CGI_10026639;	527
scaffold313	1125559	1126158	scaffold313	GLEAN	mRNA	1105797	1139003	0.999895	+	.	ID=CGI_10026639;	599
scaffold313	1128567	1139184	scaffold313	GLEAN	mRNA	1105797	1139003	0.999895	+	.	ID=CGI_10026639;	10436
scaffold313	1145913	1152020	scaffold313	GLEAN	mRNA	1142905	1167862	0.937426	+	.	ID=CGI_10026641;	6107
scaffold313	1154339	1167792	scaffold313	GLEAN	mRNA	1142905	1167862	0.937426	+	.	ID=CGI_10026641;	13453
scaffold313	1170282	1172810	scaffold313	GLEAN	mRNA	1169107	1178878	0.998905	+	.	ID=CGI_10026642;	2528
scaffold313	142328	142837	scaffold313	GLEAN	mRNA	140804	150389	0.999929	-	.	ID=CGI_10026585;	509
scaffold313	144406	149871	scaffold313	GLEAN	mRNA	140804	150389	0.999929	-	.	ID=CGI_10026585;	5465
scaffold313	174287	174819	scaffold313	GLEAN	mRNA	172641	202546	0.999999	-	.	ID=CGI_10026587;	532
scaffold313	175022	176248	scaffold313	GLEAN	mRNA	172641	202546	0.999999	-	.	ID=CGI_10026587;	1226
scaffold313	176725	177366	scaffold313	GLEAN	mRNA	172641	202546	0.999999	-	.	ID=CGI_10026587;	641
scaffold313	177776	179099	scaffold313	GLEAN	mRNA	172641	202546	0.999999	-	.	ID=CGI_10026587;	1323
scaffold313	179723	180553	scaffold313	GLEAN	mRNA	172641	202546	0.999999	-	.	ID=CGI_10026587;	830
scaffold313	186108	187353	scaffold313	GLEAN	mRNA	172641	202546	0.999999	-	.	ID=CGI_10026587;	1245
scaffold313	196048	196790	scaffold313	GLEAN	mRNA	172641	202546	0.999999	-	.	ID=CGI_10026587;	742
scaffold313	197932	198950	scaffold313	GLEAN	mRNA	172641	202546	0.999999	-	.	ID=CGI_10026587;	1018
scaffold313	207605	208346	scaffold313	GLEAN	mRNA	204676	210794	0.639977	+	.	ID=CGI_10026588;	741
scaffold313	217197	218060	scaffold313	GLEAN	mRNA	211732	218411	0.996441	-	.	ID=CGI_10026589;	863
scaffold313	230699	231613	scaffold313	GLEAN	mRNA	220394	244726	0.659826	+	.	ID=CGI_10026590;	914
scaffold313	234746	235464	scaffold313	GLEAN	mRNA	220394	244726	0.659826	+	.	ID=CGI_10026590;	718
scaffold313	239915	240482	scaffold313	GLEAN	mRNA	220394	244726	0.659826	+	.	ID=CGI_10026590;	567
scaffold313	243058	246368	scaffold313	GLEAN	mRNA	220394	244726	0.659826	+	.	ID=CGI_10026590;	1668
scaffold313	287664	288592	scaffold313	GLEAN	mRNA	287632	291451	0.86591	+	.	ID=CGI_10026594;	928
scaffold313	288849	292561	scaffold313	GLEAN	mRNA	287632	291451	0.86591	+	.	ID=CGI_10026594;	2602
scaffold313	288849	292561	scaffold313	GLEAN	mRNA	292287	297718	1	-	.	ID=CGI_10026595;	275
scaffold313	293516	296057	scaffold313	GLEAN	mRNA	292287	297718	1	-	.	ID=CGI_10026595;	2541
scaffold313	296697	297259	scaffold313	GLEAN	mRNA	292287	297718	1	-	.	ID=CGI_10026595;	562
scaffold313	306055	306588	scaffold313	GLEAN	mRNA	300761	318305	0.999995	+	.	ID=CGI_10026596;	533
scaffold313	309943	314891	scaffold313	GLEAN	mRNA	300761	318305	0.999995	+	.	ID=CGI_10026596;	4948
scaffold313	468581	469617	scaffold313	GLEAN	mRNA	465753	511188	0.750802	+	.	ID=CGI_10026607;	1036
scaffold313	471626	472962	scaffold313	GLEAN	mRNA	465753	511188	0.750802	+	.	ID=CGI_10026607;	1336
scaffold313	477807	478650	scaffold313	GLEAN	mRNA	465753	511188	0.750802	+	.	ID=CGI_10026607;	843
scaffold313	487654	488186	scaffold313	GLEAN	mRNA	465753	511188	0.750802	+	.	ID=CGI_10026607;	532
scaffold313	487654	488186	scaffold313	GLEAN	mRNA	488158	500486	0.614072	-	.	ID=CGI_10026608;	29
scaffold313	489031	491320	scaffold313	GLEAN	mRNA	465753	511188	0.750802	+	.	ID=CGI_10026607;	2289
scaffold313	489031	491320	scaffold313	GLEAN	mRNA	488158	500486	0.614072	-	.	ID=CGI_10026608;	2289
scaffold313	496392	497757	scaffold313	GLEAN	mRNA	465753	511188	0.750802	+	.	ID=CGI_10026607;	1365
scaffold313	496392	497757	scaffold313	GLEAN	mRNA	488158	500486	0.614072	-	.	ID=CGI_10026608;	1365
scaffold313	502708	503356	scaffold313	GLEAN	mRNA	465753	511188	0.750802	+	.	ID=CGI_10026607;	648
scaffold313	503613	513550	scaffold313	GLEAN	mRNA	465753	511188	0.750802	+	.	ID=CGI_10026607;	7575
scaffold313	515753	517535	scaffold313	GLEAN	mRNA	515691	517549	0.992588	-	.	ID=CGI_10026609;	1782
scaffold313	526003	526511	scaffold313	GLEAN	mRNA	521818	560094	0.94186	+	.	ID=CGI_10026610;	508
scaffold313	528332	529372	scaffold313	GLEAN	mRNA	521818	560094	0.94186	+	.	ID=CGI_10026610;	1040
scaffold313	530377	531014	scaffold313	GLEAN	mRNA	521818	560094	0.94186	+	.	ID=CGI_10026610;	637
scaffold313	532431	533137	scaffold313	GLEAN	mRNA	521818	560094	0.94186	+	.	ID=CGI_10026610;	706
scaffold313	535994	536509	scaffold313	GLEAN	mRNA	521818	560094	0.94186	+	.	ID=CGI_10026610;	515
scaffold313	546543	547331	scaffold313	GLEAN	mRNA	521818	560094	0.94186	+	.	ID=CGI_10026610;	788
scaffold313	668612	676427	scaffold313	GLEAN	mRNA	666548	675859	1	-	.	ID=CGI_10026617;	7247
scaffold313	742267	742949	scaffold313	GLEAN	mRNA	742694	747125	1	-	.	ID=CGI_10026623;	256
scaffold313	742267	742949	scaffold313	GLEAN	mRNA	734660	773846	0.452737	+	.	ID=CGI_10026622;	682
scaffold313	744155	745086	scaffold313	GLEAN	mRNA	742694	747125	1	-	.	ID=CGI_10026623;	931
scaffold313	744155	745086	scaffold313	GLEAN	mRNA	734660	773846	0.452737	+	.	ID=CGI_10026622;	931
scaffold313	751395	752074	scaffold313	GLEAN	mRNA	734660	773846	0.452737	+	.	ID=CGI_10026622;	679
scaffold313	753601	754180	scaffold313	GLEAN	mRNA	734660	773846	0.452737	+	.	ID=CGI_10026622;	579
scaffold313	756503	757133	scaffold313	GLEAN	mRNA	734660	773846	0.452737	+	.	ID=CGI_10026622;	630
scaffold313	758220	762883	scaffold313	GLEAN	mRNA	734660	773846	0.452737	+	.	ID=CGI_10026622;	4663
scaffold313	772207	773317	scaffold313	GLEAN	mRNA	734660	773846	0.452737	+	.	ID=CGI_10026622;	1110
scaffold313	833755	834799	scaffold313	GLEAN	mRNA	834185	837741	0.99973	-	.	ID=CGI_10026627;	615
scaffold31330	3846	4374	scaffold31330	GLEAN	mRNA	2924	8145	1	-	.	ID=CGI_10000733;	528
scaffold314	100201	111705	scaffold314	GLEAN	mRNA	98987	102975	0.996071	-	.	ID=CGI_10007544;	2774
scaffold314	97639	99989	scaffold314	GLEAN	mRNA	98987	102975	0.996071	-	.	ID=CGI_10007544;	1003
scaffold315	100782	101283	scaffold315	GLEAN	mRNA	94531	133101	0.966231	+	.	ID=CGI_10020405;	501
scaffold315	103242	104957	scaffold315	GLEAN	mRNA	94531	133101	0.966231	+	.	ID=CGI_10020405;	1715
scaffold315	109438	110171	scaffold315	GLEAN	mRNA	94531	133101	0.966231	+	.	ID=CGI_10020405;	733
scaffold315	110523	111116	scaffold315	GLEAN	mRNA	94531	133101	0.966231	+	.	ID=CGI_10020405;	593
scaffold315	115952	116469	scaffold315	GLEAN	mRNA	94531	133101	0.966231	+	.	ID=CGI_10020405;	517
scaffold315	122486	123309	scaffold315	GLEAN	mRNA	94531	133101	0.966231	+	.	ID=CGI_10020405;	823
scaffold315	130195	130854	scaffold315	GLEAN	mRNA	94531	133101	0.966231	+	.	ID=CGI_10020405;	659
scaffold315	132379	135148	scaffold315	GLEAN	mRNA	94531	133101	0.966231	+	.	ID=CGI_10020405;	722
scaffold315	149890	151073	scaffold315	GLEAN	mRNA	148588	150517	1	+	.	ID=CGI_10020407;	627
scaffold315	153537	156552	scaffold315	GLEAN	mRNA	153779	158390	0.999676	-	.	ID=CGI_10020408;	2774
scaffold315	164432	165270	scaffold315	GLEAN	mRNA	161282	186461	0.921528	+	.	ID=CGI_10020409;	838
scaffold315	165433	166074	scaffold315	GLEAN	mRNA	161282	186461	0.921528	+	.	ID=CGI_10020409;	641
scaffold315	168327	169020	scaffold315	GLEAN	mRNA	161282	186461	0.921528	+	.	ID=CGI_10020409;	693
scaffold315	170613	171569	scaffold315	GLEAN	mRNA	161282	186461	0.921528	+	.	ID=CGI_10020409;	956
scaffold315	173302	175244	scaffold315	GLEAN	mRNA	161282	186461	0.921528	+	.	ID=CGI_10020409;	1942
scaffold315	177507	178542	scaffold315	GLEAN	mRNA	161282	186461	0.921528	+	.	ID=CGI_10020409;	1035
scaffold315	181796	183260	scaffold315	GLEAN	mRNA	161282	186461	0.921528	+	.	ID=CGI_10020409;	1464
scaffold315	200701	201812	scaffold315	GLEAN	mRNA	198637	213809	0.999922	+	.	ID=CGI_10020410;	1111
scaffold315	206460	208726	scaffold315	GLEAN	mRNA	198637	213809	0.999922	+	.	ID=CGI_10020410;	2266
scaffold315	212016	212587	scaffold315	GLEAN	mRNA	198637	213809	0.999922	+	.	ID=CGI_10020410;	571
scaffold315	212988	218080	scaffold315	GLEAN	mRNA	198637	213809	0.999922	+	.	ID=CGI_10020410;	821
scaffold315	228748	230943	scaffold315	GLEAN	mRNA	218884	229530	0.646952	+	.	ID=CGI_10020412;	782
scaffold315	328589	332040	scaffold315	GLEAN	mRNA	330688	332217	0.632492	-	.	ID=CGI_10020418;	1353
scaffold315	328589	332040	scaffold315	GLEAN	mRNA	296779	330061	0.935948	+	.	ID=CGI_10020417;	1472
scaffold315	335546	336108	scaffold315	GLEAN	mRNA	334905	352472	0.987517	+	.	ID=CGI_10020419;	562
scaffold315	337022	337670	scaffold315	GLEAN	mRNA	334905	352472	0.987517	+	.	ID=CGI_10020419;	648
scaffold315	340227	340809	scaffold315	GLEAN	mRNA	334905	352472	0.987517	+	.	ID=CGI_10020419;	582
scaffold315	341884	342389	scaffold315	GLEAN	mRNA	334905	352472	0.987517	+	.	ID=CGI_10020419;	505
scaffold315	342607	343312	scaffold315	GLEAN	mRNA	334905	352472	0.987517	+	.	ID=CGI_10020419;	705
scaffold315	344643	345786	scaffold315	GLEAN	mRNA	345361	359183	0.433545	-	.	ID=CGI_10020420;	426
scaffold315	344643	345786	scaffold315	GLEAN	mRNA	334905	352472	0.987517	+	.	ID=CGI_10020419;	1143
scaffold315	348170	349025	scaffold315	GLEAN	mRNA	345361	359183	0.433545	-	.	ID=CGI_10020420;	855
scaffold315	348170	349025	scaffold315	GLEAN	mRNA	334905	352472	0.987517	+	.	ID=CGI_10020419;	855
scaffold315	349951	350563	scaffold315	GLEAN	mRNA	345361	359183	0.433545	-	.	ID=CGI_10020420;	612
scaffold315	349951	350563	scaffold315	GLEAN	mRNA	334905	352472	0.987517	+	.	ID=CGI_10020419;	612
scaffold315	356484	358204	scaffold315	GLEAN	mRNA	345361	359183	0.433545	-	.	ID=CGI_10020420;	1720
scaffold315	360254	362865	scaffold315	GLEAN	mRNA	359921	360907	0.999991	-	.	ID=CGI_10020421;	653
scaffold315	360254	362865	scaffold315	GLEAN	mRNA	362464	389768	0.985284	+	.	ID=CGI_10020422;	402
scaffold315	367760	369479	scaffold315	GLEAN	mRNA	362464	389768	0.985284	+	.	ID=CGI_10020422;	1719
